m/z,RT1_center,RT2_center
171.0,6110.464,1.568
171.0,6163.024,1.072
171.0,6986.464,1.92
171.0,7056.544,1.984
165.0,5409.664,1.496
188.0,7876.48,2.168
218.0,8100.736,2.024
222.0,7463.008,1.848
222.0,8405.584,2.512
222.0,8622.832,2.384
190.0,6594.016,2.208
190.0,6713.152,2.384
190.0,6860.32,1.536
190.0,7403.44,1.832
191.0,7063.552,1.928
195.0,6604.528,1.24
197.0,7687.264,2.344
181.0,6565.984,2.4
181.0,6902.368,1.456
172.0,5353.6,1.144
182.0,6275.152,1.472
182.0,6551.968,2.384
212.0,6681.616,1.24
212.0,7441.984,1.872
212.0,8086.72,2.256
213.0,8289.952,2.128
186.0,5928.256,1.136
186.0,6849.808,2.552
186.0,7063.552,1.936
186.0,7687.264,2.352
186.0,7876.48,2.152
186.0,8086.72,2.264
187.0,7063.552,1.952
171.0,9046.816,1.08
172.0,5280.016,1.128
181.0,7273.792,1.304
75.0,6555.472,2.376
75.0,7540.096,2.296
75.0,7687.264,2.344
63.0,7687.264,2.32
65.0,4747.408,1.64
65.0,4831.504,1.648
65.0,9036.304,1.224
66.0,7294.816,1.304
77.0,5171.392,1.632
77.0,5626.912,1.608
77.0,6180.544,2.0
77.0,6692.128,2.056
70.0,2865.76,0.808
90.0,4835.008,1.656
70.0,4743.904,1.632
70.0,4831.504,1.648
70.0,6047.392,0.984
72.0,2417.248,1.24
72.0,2939.344,1.136
61.0,4747.408,1.64
61.0,4835.008,1.656
61.0,5171.392,1.616
61.0,5626.912,1.6
61.0,6580.0,2.216
74.0,4831.504,1.656
74.0,5167.888,1.624
74.0,5626.912,1.608
74.0,6555.472,2.384
70.0,3146.08,0.792
76.0,5171.392,1.64
76.0,6555.472,2.384
76.0,9036.304,1.184
77.0,3408.88,2.176
77.0,4001.056,1.832
91.0,4789.456,1.12
91.0,6124.48,1.24
91.0,6583.504,1.232
92.0,4228.816,1.056
77.0,9036.304,1.184
78.0,3524.512,2.496
79.0,5055.76,1.064
79.0,6604.528,2.048
75.0,5626.912,1.6
82.0,6085.936,1.552
82.0,7063.552,1.928
72.0,3047.968,1.112
72.0,3626.128,1.032
72.0,4001.056,1.016
72.0,6057.904,1.016
74.0,4743.904,1.624
87.0,5626.912,1.6
87.0,6580.0,2.2
87.0,7522.576,2.448
87.0,7666.24,2.312
74.0,7540.096,2.304
74.0,7687.264,2.352
75.0,5167.888,1.624
79.0,7378.912,1.032
61.0,7666.24,2.296
62.0,4134.208,2.2
39.0,5623.408,1.592
39.0,6692.128,2.064
43.0,6047.392,1.016
43.0,9036.304,1.184
45.0,3524.512,2.504
45.0,5444.704,2.224
46.0,3524.512,2.496
32.0,9400.72,2.08
52.0,5626.912,1.584
52.0,6692.128,2.064
53.0,4071.136,1.88
62.0,6580.0,2.216
37.0,4134.208,2.2
37.0,4747.408,1.64
37.0,4835.008,1.664
37.0,5171.392,1.632
37.0,5626.912,1.616
37.0,6580.0,2.2
37.0,6713.152,2.064
37.0,9036.304,1.216
38.0,4747.408,1.64
38.0,4835.008,1.672
39.0,4747.408,1.64
39.0,4835.008,1.656
39.0,5055.76,1.064
39.0,5167.888,1.624
54.0,3780.304,1.784
62.0,7063.552,1.928
62.0,7522.576,2.432
62.0,7690.768,2.368
63.0,4134.208,2.208
63.0,5171.392,1.64
63.0,7540.096,2.28
46.0,5444.704,2.224
50.0,9036.304,1.208
52.0,4747.408,1.64
52.0,4831.504,1.664
52.0,5171.392,1.64
66.0,7403.44,1.24
70.0,2277.088,0.888
61.0,7522.576,2.44
70.0,2809.696,0.808
54.0,3948.496,1.184
55.0,8363.536,1.08
58.0,4835.008,1.656
58.0,5353.6,1.504
60.0,3521.008,2.488
61.0,4130.704,2.208
61.0,4400.512,1.232
38.0,5353.6,1.496
38.0,5626.912,1.592
38.0,6580.0,2.184
38.0,6692.128,2.112
39.0,3930.976,1.04
61.0,6709.648,2.08
70.0,2354.176,0.904
119.0,4659.808,1.04
113.0,8363.536,1.08
113.0,8622.832,2.384
115.0,3216.16,1.592
115.0,5167.888,1.616
115.0,5244.976,1.472
115.0,5924.752,1.128
116.0,3223.168,1.592
106.0,4670.32,1.008
108.0,3643.648,1.056
108.0,4137.712,2.216
108.0,6604.528,2.0
108.0,7876.48,2.16
104.0,5055.76,1.072
117.0,4554.688,1.112
117.0,4887.568,1.136
117.0,5230.96,1.056
110.0,7540.096,2.304
110.0,7662.736,2.288
111.0,6695.632,2.072
111.0,7540.096,2.28
111.0,7687.264,2.352
112.0,2778.16,0.816
112.0,3289.744,0.784
102.0,5167.888,1.624
102.0,7687.264,2.336
104.0,4344.448,1.224
104.0,4656.304,1.128
117.0,4344.448,1.224
120.0,3405.376,2.168
120.0,3573.568,1.984
120.0,3012.928,1.832
120.0,3867.904,1.008
120.0,4551.184,1.04
116.0,4502.128,1.112
116.0,4554.688,1.112
116.0,5441.2,1.512
116.0,5949.28,1.104
116.0,6226.096,1.264
122.0,6695.632,2.096
122.0,7522.576,2.456
122.0,7666.24,2.304
119.0,4600.24,1.016
117.0,5294.032,1.064
117.0,5367.616,1.032
117.0,5525.296,1.016
117.0,5672.464,1.016
118.0,4340.944,1.224
118.0,4736.896,1.24
118.0,4887.568,1.136
113.0,3394.864,2.288
113.0,4071.136,1.88
113.0,4835.008,1.664
113.0,5283.52,1.464
113.0,5357.104,1.496
119.0,4449.568,1.048
119.0,4526.656,1.032
123.0,6695.632,2.056
91.0,4540.672,1.024
91.0,4607.248,1.008
105.0,2953.36,1.104
105.0,3419.392,2.144
105.0,4001.056,1.832
105.0,4474.096,1.008
92.0,5052.256,1.064
92.0,6604.528,2.048
92.0,6692.128,2.176
93.0,4134.208,2.208
93.0,4785.952,1.112
93.0,6604.528,2.048
93.0,7641.712,2.248
91.0,4379.488,1.064
84.0,9036.304,1.176
87.0,4747.408,1.64
87.0,4835.008,1.656
87.0,5167.888,1.624
98.0,6555.472,2.368
98.0,6692.128,2.072
98.0,7540.096,2.296
99.0,2732.608,3.432
88.0,7687.264,2.36
89.0,4134.208,2.208
89.0,4835.008,1.656
89.0,7687.264,2.336
90.0,4747.408,1.64
90.0,4141.216,2.224
82.0,7641.712,2.232
113.0,5626.912,1.592
113.0,6604.528,2.056
113.0,6699.136,2.112
113.0,7641.712,2.224
105.0,4533.664,1.016
105.0,4607.248,1.008
105.0,6180.544,2.0
106.0,2627.488,2.632
106.0,4302.4,1.056
106.0,4474.096,1.008
106.0,4607.248,1.016
94.0,2991.904,1.192
94.0,7063.552,1.928
95.0,7063.552,1.928
95.0,7137.136,1.96
90.0,6558.976,2.376
90.0,5406.16,1.496
100.0,7694.272,2.392
100.0,7543.6,2.336
99.0,7543.6,2.32
99.0,6695.632,2.072
99.0,6555.472,2.376
99.0,5626.912,1.6
99.0,3566.56,2.184
110.0,6692.128,2.072
110.0,5623.408,1.592
110.0,5448.208,2.232
108.0,8086.72,2.264
98.0,5623.408,1.608
181.0,6601.024,1.36
170.0,5718.016,1.272
139.0,4831.504,1.336
168.0,9053.824,1.136
165.0,6587.008,1.352
166.0,6580.0,1.256
165.0,6464.368,1.488
166.0,6464.368,1.392
181.0,6464.368,1.368
258.0,7175.68,1.424
215.0,8265.424,2.16
228.0,7123.12,1.528
192.0,7459.504,1.256
190.0,7477.024,2.0
189.0,7477.024,1.784
172.0,7894.0,1.24
172.0,7792.384,1.392
132.0,7322.848,1.4
132.0,7140.64,1.424
132.0,7074.064,1.44
130.0,7340.368,1.36
65.0,7333.36,1.368
65.0,7413.952,1.32
96.0,7431.472,1.288
130.0,7291.312,1.376
132.0,7431.472,1.304
132.0,7557.616,1.2
164.0,7456.0,1.28
212.0,6650.08,1.304
214.0,6485.392,1.168
214.0,8202.352,1.552
256.0,7329.856,1.456
234.0,8132.272,1.72
145.0,4992.688,1.12
112.0,8367.04,1.096
228.0,8570.272,2.856
230.0,8381.056,2.328
230.0,8454.64,2.376
232.0,7470.016,1.328
232.0,7858.96,1.872
234.0,8370.544,2.16
243.0,8847.088,1.832
243.0,8927.68,1.408
228.0,8409.088,2.312
244.0,8426.608,2.128
246.0,8205.856,1.8
257.0,7112.608,1.216
248.0,8209.36,1.752
298.0,8339.008,1.464
139.0,5444.704,1.6
139.0,6047.392,1.448
258.0,6982.96,1.256
212.0,8023.648,2.28
214.0,8237.392,2.832
217.0,7249.264,1.36
217.0,7855.456,2.064
217.0,8086.72,2.448
222.0,7645.216,1.664
222.0,7922.032,1.744
212.0,6975.952,1.376
222.0,8041.168,1.84
226.0,8409.088,2.568
53.0,9039.808,1.12
68.0,7238.752,1.192
68.0,7329.856,1.168
83.0,9029.296,1.128
89.0,7554.112,1.896
92.0,5742.544,1.08
108.0,7950.064,2.056
108.0,8023.648,2.28
117.0,5865.184,1.096
188.0,7950.064,2.056
187.0,8086.72,2.032
181.0,7056.544,1.456
166.0,6940.912,1.888
230.0,8317.984,2.44
165.0,6947.92,1.872
139.0,6124.48,1.584
144.0,8258.416,2.504
144.0,6054.4,1.08
151.0,7554.112,1.88
188.0,8027.152,2.28
189.0,8034.16,1.856
196.0,6755.2,1.52
205.0,7718.8,1.744
161.0,7105.6,1.192
161.0,5220.448,1.216
155.0,6015.856,1.544
118.0,5668.96,1.096
118.0,5020.72,1.112
118.0,5336.08,1.096
172.0,8100.736,1.2
104.0,7627.696,2.136
63.0,6611.536,1.712
62.0,7627.696,2.232
93.0,8451.136,1.128
70.0,5258.992,0.936
112.0,9057.328,1.184
189.0,7427.968,1.76
187.0,8034.16,1.952
186.0,8030.656,1.944
166.0,6877.84,1.232
210.0,7631.2,2.152
116.0,6068.416,1.52
144.0,5973.808,1.4
144.0,6106.96,1.04
259.0,7165.168,1.2
245.0,8755.984,1.352
244.0,8324.992,1.808
144.0,5798.608,1.024
117.0,6092.944,1.4
117.0,5080.288,1.104
116.0,6629.056,1.408
230.0,8205.856,1.96
230.0,8135.776,1.824
230.0,7897.504,1.824
229.0,8321.488,1.864
91.0,7102.096,1.072
91.0,5059.264,1.096
82.0,7137.136,2.016
77.0,5283.52,1.552
77.0,5062.768,1.12
229.0,8212.864,1.904
229.0,8167.312,1.848
227.0,8920.672,1.648
223.0,7025.008,1.152
172.0,5973.808,1.48
172.0,5073.28,1.456
171.0,8973.232,1.048
183.0,6751.696,1.088
171.0,6068.416,1.776
212.0,6888.352,1.36
212.0,7501.552,2.072
212.0,7855.456,2.416
243.0,8773.504,1.32
236.0,7364.896,1.456
234.0,8433.616,2.312
244.0,8030.656,1.64
