,coefficient,m/z,RT1,RT2,RT1_center,RT2_center,samples,feature_index,class
179,0.01628223066364592,52.0,"[5490.256,5490.256]","[1.288,1.008]",5490.256,1.152,"Iceland, Atacama",419,1
180,0.01628223066364592,41.0,"[5490.256,5490.256]","[1.288,1.016]",5490.256,1.152,"Iceland, Atacama",317,1
181,0.01628223066364592,102.0,"[5490.256,5493.76]","[1.288,1.016]",5490.256,1.152,"Iceland, Atacama",1811,1
182,0.01628223066364592,137.0,"[2760.64,2760.64]","[0.888,0.808]",2760.64,0.848,"Iceland, Atacama",3097,1
183,0.01628223066364592,107.0,"[5490.256,5490.256]","[1.28,1.016]",5490.256,1.152,"Iceland, Atacama",1976,1
184,0.01628223066364592,138.0,"[2760.64,2760.64]","[0.888,0.8]",2760.64,0.84,"Iceland, Atacama",3127,1
185,0.01628223066364592,53.0,"[5490.256,5493.76]","[1.28,1.016]",5490.256,1.152,"Iceland, Atacama",446,1
186,0.01628223066364592,79.0,"[5490.256,5490.256]","[1.288,1.016]",5490.256,1.152,"Iceland, Atacama",1209,1
187,-0.01617895526294242,184.0,"[6071.92,6117.472]","[1.456,1.12]",6092.944,1.288,"Orgueil, ALH 83100, LON 94101, Jbilet Winselwan",4969,0
188,-0.015946459550934686,170.0,"[5746.048,5795.104]","[1.44,1.232]",5770.576,1.336,"ALH 83100, LON 94101, Jbilet Winselwan, LEW 85311",4389,0
189,-0.015897663879256486,108.0,"[3853.888,3857.392]","[1.344,1.064]",3853.888,1.208,"Orgueil, Aguas Zarcas, Murchison",1998,0
190,0.01573551540927469,174.0,"[4982.176,5027.728]","[1.16,1.064]",5003.2,1.112,"Atacama, Lignite, GSFC, Murchison Soil, ALH 83100, LON 94101",4652,1
191,0.015628689939562512,71.0,"[6047.392,6054.4]","[1.024,1.016]",6050.896,1.024,"Antarctica, Lignite, Murchison Soil, LEW 85311",1047,1
192,0.015556177208485787,168.0,"[7564.624,7571.632]","[1.576,1.36]",7568.128,1.464,"Antarctica, Murchison Soil",4315,1
193,0.015556177208485787,245.0,"[7277.296,7280.8]","[1.192,1.168]",7277.296,1.184,"Antarctica, Murchison Soil",6906,1
194,0.015556177208485787,217.0,"[7133.632,7140.64]","[1.096,1.088]",7137.136,1.096,"Antarctica, Murchison Soil",6054,1
195,0.015465037030937615,159.0,"[4908.592,4915.6]","[1.136,1.072]",4912.096,1.104,"Atacama, GSFC, ALH 83100",3955,1
196,0.015396194227554777,132.0,"[6874.336,6919.888]","[1.152,1.072]",6895.36,1.112,"Antarctica, Lignite, Murchison Soil, Orgueil",2995,1
197,-0.015125560954120156,51.0,"[4078.144,4081.648]","[2.176,1.448]",4081.648,1.816,"Orgueil, Murchison, Jbilet Winselwan, LEW 85311",411,0
198,-0.015125560954120156,87.0,"[4074.64,4081.648]","[2.184,1.44]",4078.144,1.816,"Orgueil, Murchison, Jbilet Winselwan, LEW 85311",1378,0
199,-0.015125560954120156,75.0,"[4078.144,4081.648]","[2.176,1.44]",4081.648,1.808,"Orgueil, Murchison, Jbilet Winselwan, LEW 85311",1095,0
200,-0.015096175736294732,99.0,"[4074.64,4081.648]","[2.184,1.896]",4078.144,2.04,"LON 94101, Murchison, LEW 85311",1729,0
201,-0.015096175736294732,92.0,"[4891.072,4919.104]","[1.056,1.008]",4905.088,1.032,"LON 94101, Murchison, LEW 85311",1526,0
202,-0.015096175736294732,91.0,"[4022.08,4025.584]","[1.064,1.008]",4022.08,1.04,"LON 94101, Murchison, LEW 85311",1476,0
203,-0.015096175736294732,58.0,"[4750.912,4757.92]","[1.84,1.64]",4754.416,1.744,"LON 94101, Murchison, LEW 85311",598,0
204,-0.015096175736294732,139.0,"[4750.912,4796.464]","[1.84,1.624]",4771.936,1.728,"LON 94101, Murchison, LEW 85311",3169,0
205,0.015093110283914288,230.0,"[9032.8,9074.848]","[1.224,1.056]",9053.824,1.136,"Atacama, Rio Tinto, Lignite",6544,1
206,0.015093110283914288,56.0,"[9067.84,9074.848]","[1.12,1.08]",9071.344,1.104,"Atacama, Rio Tinto, Lignite",572,1
207,0.015043521694418778,467.0,"[10213.648,10262.704]","[1.072,1.048]",10238.176,1.064,"Iceland, Utah, Jbilet Winselwan",8881,1
208,0.015043521694418778,467.0,"[9768.64,9803.68]","[1.08,1.048]",9786.16,1.064,"Iceland, Utah, Jbilet Winselwan",8874,1
209,0.015028077502629461,120.0,"[5490.256,5504.272]","[1.28,1.016]",5497.264,1.152,"Iceland, Atacama, LEW 85311",2530,1
210,0.015028077502629461,118.0,"[5490.256,5521.792]","[1.28,1.008]",5507.776,1.144,"Iceland, Atacama, LEW 85311",2417,1
211,0.015028077502629461,106.0,"[5441.2,5490.256]","[1.28,1.016]",5465.728,1.152,"Iceland, Atacama, LEW 85311",1944,1
212,-0.015015045500747925,128.0,"[5283.52,5304.544]","[2.144,1.192]",5294.032,1.672,"Green R. Shale, Jbilet Winselwan, EET 96029",2776,0
213,0.014993570655448485,42.0,"[9484.816,9488.32]","[1.296,1.24]",9484.816,1.272,"Atacama, Green R. Shale, Rio Tinto",357,1
214,0.014950544492659755,168.0,"[7841.44,7844.944]","[1.6,1.2]",7844.944,1.4,"Utah, Murchison Soil, Orgueil",4321,1
215,-0.014913805121841562,261.0,"[9036.304,9046.816]","[1.28,1.032]",9043.312,1.16,"Atacama, ALH 83100, LON 94101, LEW 85311, EET 96029",7181,0
216,0.014883538713487767,212.0,"[6488.896,6523.936]","[1.336,1.032]",6506.416,1.184,"Iceland, Lignite, Utah, Orgueil, Jbilet Winselwan",5739,1
217,-0.014879316268238314,170.0,"[5875.696,5914.24]","[1.6,1.192]",5893.216,1.4,"Green R. Shale, Lignite, Orgueil, ALH 83100, LON 94101, Jbilet Winselwan, LEW 85311",4391,0
218,-0.014879316268238314,141.0,"[5441.2,5458.72]","[1.704,1.24]",5451.712,1.472,"Green R. Shale, Lignite, Orgueil, ALH 83100, LON 94101, Jbilet Winselwan, LEW 85311",3263,0
219,-0.014879316268238314,170.0,"[5798.608,5840.656]","[1.576,1.136]",5819.632,1.36,"Green R. Shale, Lignite, Orgueil, ALH 83100, LON 94101, Jbilet Winselwan, LEW 85311",4390,0
220,-0.014852289370849236,184.0,"[6131.488,6177.04]","[1.464,1.136]",6152.512,1.304,"Lignite, Orgueil, ALH 83100, LON 94101, Jbilet Winselwan",4970,0
221,-0.014619793658841503,170.0,"[5942.272,5952.784]","[1.616,1.216]",5945.776,1.416,"Lignite, ALH 83100, LON 94101, Jbilet Winselwan, LEW 85311",4392,0
222,0.014418886933929627,160.0,"[4978.672,5027.728]","[1.152,1.128]",5003.2,1.144,"Atacama, Green R. Shale, GSFC, LON 94101",4020,1
223,-0.014411015006232293,67.0,"[3850.384,3857.392]","[1.336,1.04]",3853.888,1.192,"Aguas Zarcas, Murchison",914,0
224,-0.014411015006232293,39.0,"[3850.384,3853.888]","[1.336,1.04]",3850.384,1.192,"Aguas Zarcas, Murchison",234,0
225,-0.014411015006232293,68.0,"[3850.384,3853.888]","[1.336,1.048]",3850.384,1.192,"Aguas Zarcas, Murchison",949,0
226,-0.014411015006232293,109.0,"[3850.384,3857.392]","[1.336,1.04]",3853.888,1.192,"Aguas Zarcas, Murchison",2028,0
227,-0.014411015006232293,81.0,"[3853.888,3857.392]","[1.336,1.048]",3853.888,1.192,"Aguas Zarcas, Murchison",1266,0
228,-0.014411015006232293,95.0,"[3853.888,3857.392]","[1.336,1.056]",3853.888,1.2,"Aguas Zarcas, Murchison",1622,0
229,-0.014411015006232293,80.0,"[3850.384,3853.888]","[1.336,1.04]",3850.384,1.192,"Aguas Zarcas, Murchison",1241,0
230,0.014337657050573082,65.0,"[3072.496,3083.008]","[1.184,1.16]",3076.0,1.176,"Jarosite, Murchison Soil, Orgueil, Murchison",845,0
231,0.014233763255404909,95.0,"[2543.392,2546.896]","[0.912,0.832]",2546.896,0.872,"Iceland, Rio Tinto",1617,1
232,0.014233763255404909,95.0,"[2690.56,2690.56]","[0.904,0.848]",2690.56,0.88,"Iceland, Rio Tinto",1618,1
233,-0.014134428413630813,182.0,"[6029.872,6061.408]","[1.608,1.184]",6047.392,1.4,"Orgueil, Aguas Zarcas, Jbilet Winselwan, LEW 85311",4904,0
234,-0.014105043195805389,91.0,"[2385.712,2420.752]","[1.328,1.096]",2403.232,1.208,"LON 94101, Aguas Zarcas, LEW 85311",1472,0
235,-0.014105043195805389,116.0,"[3142.576,3153.088]","[1.296,1.096]",3149.584,1.192,"LON 94101, Aguas Zarcas, LEW 85311",2292,0
236,-0.014105043195805389,120.0,"[2389.216,2434.768]","[1.328,1.096]",2413.744,1.208,"LON 94101, Aguas Zarcas, LEW 85311",2516,0
237,-0.014105043195805389,132.0,"[3822.352,3871.408]","[1.16,1.008]",3846.88,1.08,"LON 94101, Aguas Zarcas, LEW 85311",2958,0
238,-0.014105043195805389,453.0,"[10539.52,10581.568]","[1.24,1.072]",10560.544,1.152,"LON 94101, Aguas Zarcas, LEW 85311",8654,0
239,0.014069528335461596,145.0,"[7049.536,7077.568]","[1.064,1.024]",7063.552,1.048,"Antarctica, Murchison Soil, Orgueil",3531,1
240,0.014069528335461596,170.0,"[6758.704,6790.24]","[1.144,1.008]",6776.224,1.072,"Antarctica, Murchison Soil, Orgueil",4399,1
241,0.014069528335461596,288.0,"[7732.816,7781.872]","[1.336,1.008]",7757.344,1.176,"Antarctica, Murchison Soil, Orgueil",7482,1
242,0.014069528335461596,146.0,"[7007.488,7056.544]","[1.12,1.056]",7032.016,1.088,"Antarctica, Murchison Soil, Orgueil",3588,1
243,0.013979045727909206,150.0,"[7452.496,7477.024]","[1.664,1.04]",7466.512,1.352,"Green R. Shale, Lignite, GSFC",3698,1
244,-0.0139084721072409,230.0,"[7003.984,7049.536]","[1.88,1.248]",7025.008,1.56,"Murchison Soil, Orgueil, ALH 83100, Murchison, Jbilet Winselwan, LEW 85311",6521,0
245,-0.013871407793103698,213.0,"[6488.896,6530.944]","[1.312,1.016]",6509.92,1.168,"Orgueil, Murchison, Jbilet Winselwan",5779,0
246,-0.013871407793103698,146.0,"[2967.376,3009.424]","[1.992,1.32]",2988.4,1.656,"Orgueil, Murchison, Jbilet Winselwan",3564,0
247,0.013766444391821104,261.0,"[8766.496,8805.04]","[2.68,2.648]",8787.52,2.664,"Atacama, Rio Tinto",7179,1
248,0.013766444391821104,472.0,"[10101.52,10108.528]","[1.568,1.56]",10105.024,1.568,"Atacama, Rio Tinto",8918,1
249,0.013766444391821104,56.0,"[9481.312,9491.824]","[1.32,0.952]",9488.32,1.136,"Atacama, Rio Tinto",574,1
250,0.013766444391821104,276.0,"[10536.016,10550.032]","[1.864,1.552]",10543.024,1.712,"Atacama, Rio Tinto",7367,1
251,0.013766444391821104,248.0,"[9043.312,9071.344]","[1.472,1.072]",9057.328,1.272,"Atacama, Rio Tinto",6981,1
252,0.013766444391821104,83.0,"[9481.312,9488.32]","[1.288,1.24]",9484.816,1.264,"Atacama, Rio Tinto",1359,1
253,0.013766444391821104,56.0,"[10091.008,10091.008]","[1.544,1.488]",10091.008,1.52,"Atacama, Rio Tinto",579,1
254,0.013756933262078061,62.0,"[5704.0,5742.544]","[1.16,1.04]",5721.52,1.096,"Jarosite, Jbilet Winselwan",686,0
255,-0.013638912081095965,50.0,"[4078.144,4088.656]","[2.184,1.488]",4085.152,1.84,"Murchison, Jbilet Winselwan, LEW 85311",397,0
256,-0.013638912081095965,62.0,"[4835.008,4845.52]","[1.88,1.296]",4842.016,1.584,"Murchison, Jbilet Winselwan, LEW 85311",677,0
257,-0.013638912081095965,61.0,"[4078.144,4081.648]","[2.176,1.448]",4081.648,1.816,"Murchison, Jbilet Winselwan, LEW 85311",656,0
258,-0.013638912081095965,130.0,"[4074.64,4085.152]","[2.176,1.432]",4081.648,1.808,"Murchison, Jbilet Winselwan, LEW 85311",2887,0
259,-0.013638912081095965,76.0,"[5626.912,5633.92]","[1.824,1.216]",5630.416,1.52,"Murchison, Jbilet Winselwan, LEW 85311",1108,0
260,-0.013638912081095965,78.0,"[4078.144,4081.648]","[2.176,1.44]",4081.648,1.808,"Murchison, Jbilet Winselwan, LEW 85311",1192,0
261,0.01362633549897248,202.0,"[5742.544,5788.096]","[1.08,1.016]",5763.568,1.048,"Jarosite, Lignite, LON 94101",5553,1
262,0.013606461410890095,368.0,"[9484.816,9488.32]","[1.304,1.24]",9484.816,1.272,"Atacama, Rio Tinto, Lignite, Orgueil",8164,1
263,0.013556872821394585,212.0,"[6348.736,6394.288]","[1.264,1.016]",6369.76,1.144,"Iceland, Utah, Orgueil, Jbilet Winselwan",5738,0
264,0.013497541935671955,58.0,"[6863.824,6867.328]","[1.064,1.008]",6867.328,1.04,"Green R. Shale, Rio Tinto, Lignite, Murchison Soil",606,1
265,0.013497541935671955,70.0,"[9821.2,9859.744]","[1.088,1.032]",9838.72,1.064,"Green R. Shale, Rio Tinto, Lignite, Murchison Soil",1041,1
266,-0.013365640497825043,184.0,"[6187.552,6236.608]","[1.464,1.136]",6212.08,1.304,"Lignite, ALH 83100, LON 94101, Jbilet Winselwan",4971,0
267,0.013115174512940926,369.0,"[10220.656,10269.712]","[2.712,2.128]",10245.184,2.424,"Antarctica, Green R. Shale, GSFC, ALH 83100, LON 94101",8189,1
268,-0.013082421985056176,144.0,"[6460.864,6488.896]","[1.704,1.056]",6474.88,1.376,"Green R. Shale, Orgueil, ALH 83100, Murchison, LEW 85311",3440,0
269,-0.013055395087667097,230.0,"[6667.6,6706.144]","[1.12,1.016]",6685.12,1.072,"Orgueil, ALH 83100, Murchison",6515,0
270,-0.013045135490680811,464.0,"[6793.744,6842.8]","[2.432,1.952]",6818.272,2.192,"Orgueil, EET 96029",8801,0
271,-0.013045135490680811,464.0,"[7420.96,7463.008]","[3.352,2.464]",7441.984,2.904,"Orgueil, EET 96029",8822,0
272,0.013025208076045007,67.0,"[7781.872,7827.424]","[1.376,1.056]",7802.896,1.216,"Antarctica, Green R. Shale, Lignite",928,1
273,0.013025208076045007,138.0,"[7750.336,7799.392]","[1.424,1.056]",7774.864,1.24,"Antarctica, Green R. Shale, Lignite",3153,1
274,0.013025208076045007,109.0,"[7781.872,7827.424]","[1.336,1.048]",7802.896,1.192,"Antarctica, Green R. Shale, Lignite",2043,1
275,0.013025208076045007,122.0,"[7781.872,7813.408]","[1.4,1.048]",7799.392,1.224,"Antarctica, Green R. Shale, Lignite",2621,1
276,0.013025208076045007,109.0,"[7420.96,7452.496]","[1.2,1.04]",7438.48,1.12,"Antarctica, Green R. Shale, Lignite",2038,1
277,0.013025208076045007,160.0,"[6923.392,6972.448]","[1.216,1.08]",6947.92,1.144,"Antarctica, Green R. Shale, Lignite",4035,1
278,0.013025208076045007,93.0,"[7781.872,7813.408]","[2.0,1.056]",7799.392,1.528,"Antarctica, Green R. Shale, Lignite",1581,1
279,0.013025208076045007,76.0,"[7564.624,7613.68]","[2.08,1.36]",7589.152,1.72,"Antarctica, Green R. Shale, Lignite",1132,1
280,0.013025208076045007,108.0,"[7781.872,7820.416]","[1.392,1.048]",7799.392,1.216,"Antarctica, Green R. Shale, Lignite",2011,1
281,0.013025208076045007,202.0,"[7792.384,7837.936]","[2.056,1.384]",7813.408,1.72,"Antarctica, Green R. Shale, Lignite",5575,1
282,0.013017265608265988,467.0,"[9698.56,9740.608]","[1.064,1.048]",9719.584,1.056,"Iceland, Utah, Aguas Zarcas",8873,1
283,0.013017265608265988,467.0,"[9821.2,9863.248]","[1.072,1.04]",9842.224,1.056,"Iceland, Utah, Aguas Zarcas",8875,1
284,0.013017265608265988,464.0,"[2221.024,2263.072]","[2.376,1.064]",2242.048,1.72,"Iceland, Utah, Aguas Zarcas",8716,1
285,0.013017265608265988,467.0,"[11264.848,11313.904]","[1.104,1.048]",11289.376,1.08,"Iceland, Utah, Aguas Zarcas",8897,1
286,0.013017265608265988,467.0,"[11068.624,11110.672]","[1.08,1.064]",11089.648,1.072,"Iceland, Utah, Aguas Zarcas",8894,1
287,0.013017265608265988,467.0,"[10893.424,10935.472]","[1.08,1.048]",10914.448,1.064,"Iceland, Utah, Aguas Zarcas",8891,1
288,0.013017265608265988,467.0,"[10763.776,10812.832]","[1.08,1.056]",10788.304,1.072,"Iceland, Utah, Aguas Zarcas",8889,1
289,0.013017265608265988,467.0,"[10627.12,10676.176]","[1.08,1.064]",10651.648,1.072,"Iceland, Utah, Aguas Zarcas",8887,1
290,0.013017265608265988,467.0,"[10557.04,10581.568]","[1.072,1.048]",10567.552,1.064,"Iceland, Utah, Aguas Zarcas",8886,1
291,0.013017265608265988,467.0,"[10490.464,10536.016]","[1.08,1.048]",10511.488,1.064,"Iceland, Utah, Aguas Zarcas",8885,1
292,0.013017265608265988,467.0,"[10269.712,10304.752]","[1.088,1.048]",10287.232,1.072,"Iceland, Utah, Aguas Zarcas",8882,1
293,-0.012982882356590373,200.0,"[7508.56,7554.112]","[2.624,2.136]",7529.584,2.384,"Lignite, Orgueil, ALH 83100, Murchison, LEW 85311",5480,0
294,-0.012880275252614355,464.0,"[6530.944,6572.992]","[2.392,1.616]",6551.968,2.0,"Orgueil, Aguas Zarcas, Jbilet Winselwan",8791,0
295,-0.012850890034788929,115.0,"[3142.576,3153.088]","[1.296,1.088]",3149.584,1.192,"LON 94101, Aguas Zarcas",2225,0
296,-0.012850890034788929,453.0,"[11394.496,11415.52]","[1.232,1.064]",11405.008,1.144,"LON 94101, Aguas Zarcas",8664,0
297,-0.012850890034788929,132.0,"[5560.336,5602.384]","[1.648,1.032]",5581.36,1.336,"LON 94101, Aguas Zarcas",2974,0
298,-0.012850890034788929,132.0,"[6156.016,6180.544]","[1.176,1.112]",6170.032,1.144,"LON 94101, Aguas Zarcas",2984,0
299,-0.012850890034788929,63.0,"[3146.08,3153.088]","[1.288,1.088]",3149.584,1.184,"LON 94101, Aguas Zarcas",726,0
300,-0.012850890034788929,58.0,"[3142.576,3153.088]","[1.296,1.088]",3149.584,1.192,"LON 94101, Aguas Zarcas",597,0
301,0.012815375174445136,65.0,"[7193.2,7242.256]","[2.024,1.16]",7217.728,1.592,"Antarctica, Murchison Soil, Orgueil, LEW 85311",873,0
302,0.012815375174445136,130.0,"[7032.016,7081.072]","[1.848,1.024]",7056.544,1.44,"Antarctica, Murchison Soil, Orgueil, LEW 85311",2907,0
303,-0.012812639778673078,113.0,"[5171.392,5181.904]","[2.224,1.336]",5178.4,1.784,"LEW 85311, EET 96029",2183,0
304,-0.012812639778673078,62.0,"[5171.392,5181.904]","[2.384,1.384]",5178.4,1.888,"LEW 85311, EET 96029",680,0
305,-0.012812639778673078,63.0,"[5308.048,5357.104]","[1.84,1.496]",5332.576,1.672,"LEW 85311, EET 96029",735,0
306,-0.012778377303712205,132.0,"[5616.4,5658.448]","[1.36,1.008]",5637.424,1.184,"Lignite, LON 94101, Aguas Zarcas, LEW 85311",2976,0
307,0.012755648049900072,242.0,"[6912.88,6961.936]","[1.16,1.072]",6937.408,1.112,"Antarctica, Green R. Shale, Lignite, Murchison Soil, Orgueil, ALH 83100",6801,1
308,0.012751919464281825,71.0,"[10658.656,10662.16]","[1.232,1.216]",10658.656,1.224,"Lignite, GSFC",1061,1
309,0.012751919464281825,150.0,"[8247.904,8251.408]","[2.464,2.44]",8247.904,2.456,"Lignite, GSFC",3710,1
310,0.012751919464281825,150.0,"[8069.2,8076.208]","[1.512,1.048]",8072.704,1.28,"Lignite, GSFC",3708,1
311,0.012751919464281825,85.0,"[10658.656,10662.16]","[1.232,1.216]",10658.656,1.224,"Lignite, GSFC",1377,1
312,0.012751919464281825,99.0,"[10658.656,10676.176]","[1.464,1.216]",10665.664,1.344,"Lignite, GSFC",1745,1
313,-0.012749423277240192,64.0,"[7354.384,7403.44]","[1.736,1.104]",7378.912,1.416,"Orgueil, ALH 83100, LON 94101, LEW 85311",821,0
314,-0.012749423277240192,64.0,"[7410.448,7456.0]","[1.832,1.096]",7431.472,1.464,"Orgueil, ALH 83100, LON 94101, LEW 85311",823,0
315,-0.012749423277240192,174.0,"[5448.208,5458.72]","[2.6,2.224]",5455.216,2.408,"Orgueil, ALH 83100, LON 94101, LEW 85311",4659,0
316,-0.012749423277240192,168.0,"[5739.04,5770.576]","[2.112,1.448]",5756.56,1.784,"Orgueil, ALH 83100, LON 94101, LEW 85311",4295,0
317,0.01269507401744903,132.0,"[5469.232,5514.784]","[1.288,1.016]",5490.256,1.152,"Iceland, Atacama, Green R. Shale, Lignite, LON 94101",2973,1
318,0.012679097969615786,182.0,"[7631.2,7662.736]","[1.344,1.152]",7648.72,1.248,"Lignite, Utah",4923,1
319,0.012679097969615786,263.0,"[8240.896,8244.4]","[1.48,1.152]",8240.896,1.32,"Lignite, Utah",7235,1
320,0.012679097969615786,278.0,"[8451.136,8468.656]","[1.52,1.2]",8461.648,1.36,"Lignite, Utah",7380,1
321,0.012679097969615786,200.0,"[6930.4,6944.416]","[1.36,1.096]",6937.408,1.232,"Lignite, Utah",5470,1
322,0.012679097969615786,263.0,"[8451.136,8475.664]","[1.528,1.2]",8465.152,1.368,"Lignite, Utah",7238,1
323,0.012679097969615786,278.0,"[8237.392,8254.912]","[1.464,1.168]",8247.904,1.32,"Lignite, Utah",7378,1
324,-0.01265431894622444,143.0,"[6467.872,6502.912]","[1.328,1.008]",6485.392,1.168,"Murchison Soil, Orgueil, ALH 83100, Murchison, Jbilet Winselwan",3375,0
325,0.012652379835816024,119.0,"[4957.648,4999.696]","[1.16,1.088]",4978.672,1.12,"Green R. Shale, GSFC",2475,1
326,0.012652379835816024,167.0,"[4407.52,4425.04]","[1.04,0.864]",4414.528,0.952,"Green R. Shale, GSFC",4248,1
327,0.012652379835816024,128.0,"[4978.672,4992.688]","[1.152,1.144]",4985.68,1.152,"Green R. Shale, GSFC",2774,1
328,0.012652379835816024,371.0,"[9421.744,9449.776]","[1.384,1.2]",9435.76,1.288,"Green R. Shale, GSFC",8233,1
329,0.012579558341149983,182.0,"[7473.52,7512.064]","[1.376,1.16]",7491.04,1.264,"Green R. Shale, Utah",4920,1
330,0.012475797011430112,184.0,"[6450.352,6485.392]","[1.592,1.16]",6467.872,1.376,"Iceland, Green R. Shale, GSFC, ALH 83100, Jbilet Winselwan",4975,1
331,-0.012384758920079505,36.0,"[4078.144,4081.648]","[2.184,1.448]",4081.648,1.816,"Murchison, Jbilet Winselwan",154,0
332,0.012279795518796913,396.0,"[10087.504,10098.016]","[1.536,1.488]",10091.008,1.512,"Atacama, Rio Tinto, Orgueil",8375,1
333,0.012270415672044574,382.0,"[9933.328,9943.84]","[1.56,1.544]",9940.336,1.552,"Rio Tinto, Lignite, Murchison Soil",8326,1
334,0.012270415672044574,288.0,"[9929.824,9940.336]","[1.576,1.496]",9933.328,1.536,"Rio Tinto, Lignite, Murchison Soil",7496,1
335,0.012270415672044574,174.0,"[9926.32,9940.336]","[1.576,1.56]",9933.328,1.568,"Rio Tinto, Lignite, Murchison Soil",4715,1
336,0.012270415672044574,172.0,"[9922.816,9936.832]","[2.104,1.568]",9929.824,1.84,"Rio Tinto, Lignite, Murchison Soil",4581,1
337,0.012242992535833061,153.0,"[6327.712,6373.264]","[1.448,1.016]",6348.736,1.232,"Iceland, Green R. Shale, Lignite, Utah, Orgueil, ALH 83100, Jbilet Winselwan",3821,1
338,0.012170876043578771,372.0,"[9253.552,9292.096]","[1.704,1.176]",9271.072,1.44,"Green R. Shale, Rio Tinto, Murchison Soil",8247,1
339,0.012170876043578771,382.0,"[9116.896,9148.432]","[1.4,1.016]",9134.416,1.208,"Green R. Shale, Rio Tinto, Murchison Soil",8320,1
340,0.012170876043578771,41.0,"[9856.24,9859.744]","[1.088,1.056]",9859.744,1.072,"Green R. Shale, Rio Tinto, Murchison Soil",343,1
341,0.012170876043578771,427.0,"[9218.512,9260.56]","[1.704,1.032]",9239.536,1.368,"Green R. Shale, Rio Tinto, Murchison Soil",8489,1
342,0.012170876043578771,58.0,"[6394.288,6401.296]","[1.064,1.048]",6397.792,1.056,"Green R. Shale, Rio Tinto, Murchison Soil",604,1
343,0.012170876043578771,372.0,"[9190.48,9236.032]","[1.704,1.096]",9211.504,1.4,"Green R. Shale, Rio Tinto, Murchison Soil",8246,1
344,-0.012078787109652598,132.0,"[3478.96,3528.016]","[1.16,1.008]",3503.488,1.08,"LON 94101, Jbilet Winselwan, LEW 85311",2955,0
345,-0.012078787109652598,63.0,"[4835.008,4845.52]","[1.664,1.312]",4842.016,1.488,"LON 94101, Jbilet Winselwan, LEW 85311",731,0
346,-0.012078787109652598,120.0,"[2809.696,2837.728]","[1.264,1.048]",2823.712,1.152,"LON 94101, Jbilet Winselwan, LEW 85311",2518,0
347,-0.012078787109652598,63.0,"[4750.912,4764.928]","[1.656,1.304]",4757.92,1.48,"LON 94101, Jbilet Winselwan, LEW 85311",730,0
348,-0.012078787109652598,171.0,"[5998.336,6036.88]","[1.472,1.056]",6015.856,1.264,"LON 94101, Jbilet Winselwan, LEW 85311",4442,0
349,-0.012064262547177755,145.0,"[6215.584,6264.64]","[1.168,1.008]",6240.112,1.088,"Orgueil, ALH 83100, Aguas Zarcas",3516,0
350,-0.012064262547177755,213.0,"[7687.264,7722.304]","[1.632,1.008]",7704.784,1.32,"Orgueil, ALH 83100, Aguas Zarcas",5804,0
351,-0.012064262547177755,145.0,"[6268.144,6313.696]","[1.136,1.024]",6289.168,1.08,"Orgueil, ALH 83100, Aguas Zarcas",3517,0
352,-0.012064262547177755,64.0,"[7666.24,7697.776]","[1.44,1.016]",7683.76,1.224,"Orgueil, ALH 83100, Aguas Zarcas",828,0
